lemma	Louw-Nida	Category	book	chap	total_words	sentence_Ix	token_Ix	kwic
εἰς	83.0	indeclinable	Acts	15	733	52	707	 [[ εἰς ]] 
κύπρος	93.0	toponym	Acts	15	733	52	708	 [[ Κύπρον ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	15	733	53	714	 [[ ἐξῆλθεν ]] 
ὑπό	83.0	indeclinable	Acts	15	733	53	720	 [[ ὑπὸ ]] 
διέρχομαι	15.0	vbs. of motion	Acts	15	733	55	724	 [[ διήρχετο ]] 
συρία	93.0	toponym	Acts	15	733	55	727	 [[ Συρίαν ]] 
κιλικία	93.0	toponym	Acts	15	733	55	730	 [[ Κιλικίαν ]] 
καταντάω	15.0	vbs. of motion	Acts	16	758	0	1	 [[ Κατήντησεν ]] καὶ εἰς Δέρβην
εἰς	83.0	indeclinable	Acts	16	758	0	4	δὲ καὶ εἰς [[ εἰς ]] καὶ εἰς Λύστραν
δέρβη	93.0	toponym	Acts	16	758	0	5	καὶ εἰς Δέρβην [[ Δέρβην ]] εἰς Λύστραν
εἰς	83.0	indeclinable	Acts	16	758	0	7	Δέρβην καὶ εἰς [[ εἰς ]] 
λύστρα	93.0	toponym	Acts	16	758	0	8	καὶ εἰς Λύστραν [[ Λύστραν ]] 
ἐκεῖ	83.0	indeclinable	Acts	16	758	1	14	πιστῆς [[ ἐκεῖ ]] 
ἕλλην		toponym	Acts	16	758	2	23	ἐξελθεῖν [[ Ἕλληνος ]] 
ὑπό	83.0	indeclinable	Acts	16	758	2	27	 [[ ὑπὸ ]] 
ἐν	83.0	indeclinable	Acts	16	758	2	29	 [[ ἐν ]] 
λύστρα	93.0	toponym	Acts	16	758	2	30	 [[ Λύστροις ]] 
ἰκόνιον	93.0	toponym	Acts	16	758	2	32	 [[ Ἰκονίῳ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	16	758	2	41	 [[ ἐξελθεῖν ]] 
διά	84.0	indeclinable	Acts	16	758	3	46	 [[ διὰ ]] 
ἐν	83.0	indeclinable	Acts	16	758	3	51	 [[ ἐν ]] 
τόπος	80.0	community	Acts	16	758	3	53	 [[ τόποις ]] 
ἕλλην		toponym	Acts	16	758	4	59	 [[ Ἕλλην ]] 
διαπορεύομαι	15.0	vbs. of motion	Acts	16	758	5	67	 [[ διεπορεύοντο ]] 
πόλις	1.0	community	Acts	16	758	5	69	 [[ πόλεις ]] 
ὑπό	83.0	indeclinable	Acts	16	758	5	77	 [[ ὑπὸ ]] 
ἐν	83.0	indeclinable	Acts	16	758	5	83	 [[ ἐν ]] 
ἱεροσόλυμα	93.0	toponym	Acts	16	758	5	84	 [[ Ἱεροσολύμοις ]] 
διέρχομαι	15.0	vbs. of motion	Acts	16	758	8	100	 [[ Διῆλθον ]] 
φρυγία	93.0	toponym	Acts	16	758	8	103	 [[ Φρυγίαν ]] 
γαλατικός	93.0	toponym	Acts	16	758	8	105	 [[ Γαλατικὴν ]] 
χώρα	1.0	nature	Acts	16	758	8	106	 [[ χώραν ]] 
ὑπό	83.0	indeclinable	Acts	16	758	8	108	 [[ ὑπὸ ]] 
ἐν	83.0	indeclinable	Acts	16	758	8	115	 [[ ἐν ]] 
ἀσία	93.0	toponym	Acts	16	758	8	117	 [[ Ἀσίᾳ ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	16	758	10	119	 [[ ἐλθόντες ]] 
κατά	83.0	indeclinable	Acts	16	758	10	121	 [[ κατὰ ]] 
μυσία	93.0	toponym	Acts	16	758	10	123	 [[ Μυσίαν ]] 
εἰς	83.0	indeclinable	Acts	16	758	10	125	 [[ εἰς ]] 
βιθυνία	93.0	toponym	Acts	16	758	10	127	 [[ Βιθυνίαν ]] 
πορεύομαι	15.0	vbs. of motion	Acts	16	758	10	128	 [[ πορευθῆναι ]] 
παρέρχομαι	15.0	vbs. of motion	Acts	16	758	12	137	 [[ παρελθόντες ]] 
μυσία	93.0	toponym	Acts	16	758	12	140	 [[ Μυσίαν ]] 
καταβαίνω	15.0	vbs. of motion	Acts	16	758	12	141	 [[ κατέβησαν ]] 
εἰς	83.0	indeclinable	Acts	16	758	12	142	 [[ εἰς ]] 
τρῳάς	93.0	toponym	Acts	16	758	12	143	 [[ Τρῳάδα ]] 
διά	84.0	indeclinable	Acts	16	758	12	147	 [[ διὰ ]] 
μακεδών	93.0	toponym	Acts	16	758	13	153	 [[ Μακεδών ]] 
ἵστημι	85.0	vbs. of motion	Acts	16	758	13	156	 [[ ἑστὼς ]] 
διαβαίνω	15.0	vbs. of motion	Acts	16	758	13	162	 [[ Διαβὰς ]] 
εἰς	83.0	indeclinable	Acts	16	758	13	163	 [[ εἰς ]] 
μακεδονία	93.0	toponym	Acts	16	758	13	164	 [[ Μακεδονίαν ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	16	758	14	175	 [[ ἐξελθεῖν ]] 
εἰς	83.0	indeclinable	Acts	16	758	14	176	 [[ εἰς ]] 
μακεδονία	93.0	toponym	Acts	16	758	14	177	 [[ Μακεδονίαν ]] 
ἀνάγω	15.0	vbs. of motion	Acts	16	758	16	187	 [[ Ἀναχθέντες ]] 
ἀπό	84.0	indeclinable	Acts	16	758	16	189	 [[ ἀπὸ ]] 
τρῳάς	93.0	toponym	Acts	16	758	16	190	 [[ Τρῳάδος ]] 
εἰς	83.0	indeclinable	Acts	16	758	16	192	 [[ εἰς ]] 
σαμοθρᾴκη	93.0	toponym	Acts	16	758	16	193	 [[ Σαμοθρᾴκην ]] 
εἰς	83.0	indeclinable	Acts	16	758	17	197	 [[ εἰς ]] 
πόλις	1.0	community	Acts	16	758	17	199	 [[ Πόλιν ]] 
εἰς	83.0	indeclinable	Acts	16	758	17	202	 [[ εἰς ]] 
φίλιπποι	93.0	toponym	Acts	16	758	17	203	 [[ Φιλίππους ]] 
μερίς	1.0	community	Acts	16	758	17	208	 [[ μερίδος ]] 
μακεδονία	93.0	toponym	Acts	16	758	17	209	 [[ Μακεδονίας ]] 
πόλις	1.0	community	Acts	16	758	17	210	 [[ πόλις ]] 
κολωνία	1.0	community	Acts	16	758	17	211	 [[ κολωνία ]] 
ἐν	83.0	indeclinable	Acts	16	758	18	214	 [[ ἐν ]] 
πόλις	1.0	community	Acts	16	758	18	217	 [[ πόλει ]] 
διατρίβω	85.0	vbs. of motion	Acts	16	758	18	218	 [[ διατρίβοντες ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	16	758	18	227	 [[ ἐξήλθομεν ]] 
ἔξω	83.0	indeclinable	Acts	16	758	18	228	 [[ ἔξω ]] 
πύλη	7.0	buildings	Acts	16	758	18	230	 [[ πύλης ]] 
παρά	83.0	indeclinable	Acts	16	758	18	231	 [[ παρὰ ]] 
ποταμός	1.0	nature	Acts	16	758	18	232	 [[ ποταμὸν ]] 
οὗ	83.0	indeclinable	Acts	16	758	18	233	 [[ οὗ ]] 
καθίζω	85.0	vbs. of motion	Acts	16	758	18	238	 [[ καθίσαντες ]] 
συνέρχομαι	15.0	vbs. of motion	Acts	16	758	18	241	 [[ συνελθούσαις ]] 
πόλις	1.0	community	Acts	16	758	20	250	 [[ πόλεως ]] 
θυάτειρα	93.0	toponym	Acts	16	758	20	251	 [[ Θυατείρων ]] 
ὑπό	83.0	indeclinable	Acts	16	758	20	265	 [[ ὑπὸ ]] 
οἶκος	7.0	buildings	Acts	16	758	22	274	 [[ οἶκος ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	16	758	23	285	 [[ εἰσελθόντες ]] 
εἰς	83.0	indeclinable	Acts	16	758	23	286	 [[ εἰς ]] 
οἶκος	7.0	buildings	Acts	16	758	23	288	 [[ οἶκόν ]] 
μένω	85.0	vbs. of motion	Acts	16	758	23	290	 [[ μένετε ]] 
πορεύομαι	15.0	vbs. of motion	Acts	16	758	26	297	 [[ πορευομένων ]] 
εἰς	83.0	indeclinable	Acts	16	758	26	299	 [[ εἰς ]] 
ὑπαντάω	15.0	vbs. of motion	Acts	16	758	26	307	 [[ ὑπαντῆσαι ]] 
κατακολουθέω	15.0	vbs. of motion	Acts	16	758	26	319	 [[ κατακολουθοῦσα ]] 
ὁδός	1.0	road	Acts	16	758	27	338	 [[ ὁδὸν ]] 
ἐπί	83.0	indeclinable	Acts	16	758	28	344	 [[ ἐπὶ ]] 
ἐπιστρέφω	15.0	vbs. of motion	Acts	16	758	29	351	 [[ ἐπιστρέψας ]] 
ἐν	83.0	indeclinable	Acts	16	758	30	357	 [[ ἐν ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	16	758	30	361	 [[ ἐξελθεῖν ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	16	758	31	365	 [[ ἐξῆλθεν ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	16	758	33	376	 [[ ἐξῆλθεν ]] 
ἕλκω	15.0	vbs. of motion	Acts	16	758	33	388	 [[ εἵλκυσαν ]] 
εἰς	83.0	indeclinable	Acts	16	758	33	389	 [[ εἰς ]] 
ἀγορά		buildings	Acts	16	758	33	391	 [[ ἀγορὰν ]] 
ἐπί	83.0	indeclinable	Acts	16	758	33	392	 [[ ἐπὶ ]] 
προσάγω	15.0	vbs. of motion	Acts	16	758	33	397	 [[ προσαγαγόντες ]] 
πόλις	1.0	community	Acts	16	758	34	408	 [[ πόλιν ]] 
ῥωμαῖος	93.0	toponym	Acts	16	758	34	422	 [[ Ῥωμαίοις ]] 
βάλλω	85.0	other vbs.	Acts	16	758	36	446	 [[ ἔβαλον ]] 
εἰς	83.0	indeclinable	Acts	16	758	36	447	 [[ εἰς ]] 
φυλακή	7.0	buildings	Acts	16	758	36	448	 [[ φυλακήν ]] 
βάλλω	85.0	other vbs.	Acts	16	758	36	460	 [[ ἔβαλεν ]] 
εἰς	83.0	indeclinable	Acts	16	758	36	462	 [[ εἰς ]] 
ἐσώτερος	83.0	indeclinable	Acts	16	758	36	464	 [[ ἐσωτέραν ]] 
φυλακή	7.0	buildings	Acts	16	758	36	465	 [[ φυλακὴν ]] 
εἰς	83.0	indeclinable	Acts	16	758	36	471	 [[ εἰς ]] 
κατά	83.0	indeclinable	Acts	16	758	37	475	 [[ Κατὰ ]] 
δεσμωτήριον	7.0	buildings	Acts	16	758	39	502	 [[ δεσμωτηρίου ]] 
θύρα	7.0	buildings	Acts	16	758	40	507	 [[ θύραι ]] 
θύρα	7.0	buildings	Acts	16	758	41	524	 [[ θύρας ]] 
φυλακή	7.0	buildings	Acts	16	758	41	526	 [[ φυλακῆς ]] 
ἀναιρέω		other vbs.	Acts	16	758	41	532	 [[ ἀναιρεῖν ]] 
ἐκφεύγω	15.0	vbs. of motion	Acts	16	758	41	534	 [[ ἐκπεφευγέναι ]] 
ἐνθάδε	83.0	indeclinable	Acts	16	758	45	552	 [[ ἐνθάδε ]] 
εἰσπηδάω	15.0	vbs. of motion	Acts	16	758	46	557	 [[ εἰσεπήδησεν ]] 
προσπίπτω	17.0	other vbs.	Acts	16	758	46	561	 [[ προσέπεσεν ]] 
προάγω	15.0	vbs. of motion	Acts	16	758	46	569	 [[ προαγαγὼν ]] 
ἔξω	83.0	indeclinable	Acts	16	758	46	571	 [[ ἔξω ]] 
ἐπί	83.0	indeclinable	Acts	16	758	49	585	 [[ ἐπὶ ]] 
οἶκος	7.0	buildings	Acts	16	758	50	594	 [[ οἶκός ]] 
ἐν	83.0	indeclinable	Acts	16	758	50	607	 [[ ἐν ]] 
οἰκία	7.0	buildings	Acts	16	758	50	609	 [[ οἰκίᾳ ]] 
παραλαμβάνω	15.0	other vbs.	Acts	16	758	51	613	 [[ παραλαβὼν ]] 
ἐν	83.0	indeclinable	Acts	16	758	51	615	 [[ ἐν ]] 
ἀπό	84.0	indeclinable	Acts	16	758	51	622	 [[ ἀπὸ ]] 
ἀνάγω	15.0	vbs. of motion	Acts	16	758	51	634	 [[ ἀναγαγών ]] 
εἰς	83.0	indeclinable	Acts	16	758	51	637	 [[ εἰς ]] 
οἶκος	7.0	buildings	Acts	16	758	51	639	 [[ οἶκον ]] 
πανοικεί		buildings	Acts	16	758	52	644	 [[ πανοικεὶ ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	16	758	54	652	 [[ ἀπέστειλαν ]] 
ἀπολύω	15.0	vbs. of motion	Acts	16	758	55	658	 [[ Ἀπόλυσον ]] 
πρός	83.0	indeclinable	Acts	16	758	57	670	 [[ πρὸς ]] 
ἀποστέλλω	15.0	vbs. of motion	Acts	16	758	57	674	 [[ Ἀπέσταλκαν ]] 
ἀπολύω	15.0	vbs. of motion	Acts	16	758	57	678	 [[ ἀπολυθῆτε ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	16	758	58	681	 [[ ἐξελθόντες ]] 
πορεύομαι	15.0	vbs. of motion	Acts	16	758	58	682	 [[ πορεύεσθε ]] 
ἐν	83.0	indeclinable	Acts	16	758	58	683	 [[ ἐν ]] 
πρός	83.0	indeclinable	Acts	16	758	59	690	 [[ πρὸς ]] 
ῥωμαῖος	93.0	toponym	Acts	16	758	60	697	 [[ Ῥωμαίους ]] 
βάλλω	85.0	other vbs.	Acts	16	758	60	699	 [[ ἔβαλαν ]] 
εἰς	83.0	indeclinable	Acts	16	758	60	700	 [[ εἰς ]] 
φυλακή	7.0	buildings	Acts	16	758	60	701	 [[ φυλακήν ]] 
ἐκβάλλω	15.0	other vbs.	Acts	16	758	61	706	 [[ ἐκβάλλουσιν ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	16	758	63	710	 [[ ἐλθόντες ]] 
ἐξάγω	15.0	vbs. of motion	Acts	16	758	63	713	 [[ ἐξαγαγέτωσαν ]] 
ῥωμαῖος	93.0	toponym	Acts	16	758	65	728	 [[ Ῥωμαῖοί ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	16	758	66	732	 [[ ἐλθόντες ]] 
ἐξάγω	15.0	vbs. of motion	Acts	16	758	66	736	 [[ ἐξαγαγόντες ]] 
ἀπέρχομαι	15.0	vbs. of motion	Acts	16	758	66	738	 [[ ἀπελθεῖν ]] 
ἀπό	84.0	indeclinable	Acts	16	758	66	739	 [[ ἀπὸ ]] 
πόλις	1.0	community	Acts	16	758	66	741	 [[ πόλεως ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	16	758	68	743	 [[ ἐξελθόντες ]] 
ἀπό	84.0	indeclinable	Acts	16	758	68	745	 [[ ἀπὸ ]] 
φυλακή	7.0	buildings	Acts	16	758	68	747	 [[ φυλακῆς ]] 
εἰσέρχομαι	15.0	vbs. of motion	Acts	16	758	68	748	 [[ εἰσῆλθον ]] 
πρός	83.0	indeclinable	Acts	16	758	68	749	 [[ πρὸς ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	16	758	69	758	 [[ ἐξῆλθαν ]] 
διοδεύω	15.0	vbs. of motion	Acts	17	708	0	1	 [[ Διοδεύσαντες ]] τὴν Ἀμφίπολιν καὶ
ἀμφίπολις	93.0	toponym	Acts	17	708	0	4	δὲ τὴν Ἀμφίπολιν [[ Ἀμφίπολιν ]] τὴν Ἀπολλωνίαν ἦλθον
ἀπολλωνία	93.0	toponym	Acts	17	708	0	7	καὶ τὴν Ἀπολλωνίαν [[ Ἀπολλωνίαν ]] εἰς Θεσσαλονίκην ὅπου
ἔρχομαι	15.0	vbs. of motion	Acts	17	708	0	8	τὴν Ἀπολλωνίαν ἦλθον [[ ἦλθον ]] Θεσσαλονίκην ὅπου ἦν
εἰς	83.0	indeclinable	Acts	17	708	0	9	Ἀπολλωνίαν ἦλθον εἰς [[ εἰς ]] ὅπου ἦν συναγωγὴ
θεσσαλονίκη	93.0	toponym	Acts	17	708	0	10	ἦλθον εἰς Θεσσαλονίκην [[ Θεσσαλονίκην ]] ἦν συναγωγὴ τῶν
ὅπου	83.0	indeclinable	Acts	17	708	0	11	εἰς Θεσσαλονίκην ὅπου [[ ὅπου ]] συναγωγὴ τῶν Ἰουδαίων
συναγωγή	7.0	buildings	Acts	17	708	0	13	ὅπου ἦν συναγωγὴ [[ συναγωγὴ ]] Ἰουδαίων  
κατά	83.0	indeclinable	Acts	17	708	1	17	αὐτοῖς ἀπὸ τῶν [[ κατὰ ]]   διανοίγων καὶ
εἰσέρχομαι	15.0	vbs. of motion	Acts	17	708	1	23	καὶ παρατιθέμενος ὅτι [[ εἰσῆλθεν ]] χριστὸν ἔδει παθεῖν
πρός	83.0	indeclinable	Acts	17	708	1	24	παρατιθέμενος ὅτι τὸν [[ πρὸς ]] ἔδει παθεῖν καὶ
ἐπί	83.0	indeclinable	Acts	17	708	1	27	χριστὸν ἔδει παθεῖν [[ ἐπὶ ]] ἀναστῆναι ἐκ νεκρῶν
ἀπό	84.0	indeclinable	Acts	17	708	1	32	ἐκ νεκρῶν καὶ [[ ἀπὸ ]] οὗτός ἐστιν ὁ
ἀνίστημι	15.0	vbs. of motion	Acts	17	708	1	45	ὑμῖν   καί [[ ἀναστῆναι ]] ἐξ αὐτῶν ἐπείσθησαν
ἐκ	84.0	indeclinable	Acts	17	708	1	46	  καί τινες [[ ἐκ ]] αὐτῶν ἐπείσθησαν καὶ
ἐκ	84.0	indeclinable	Acts	17	708	1	63	πλῆθος πολὺ γυναικῶν [[ ἐξ ]] τῶν πρώτων οὐκ
ἕλλην		toponym	Acts	17	708	1	76	 [[ Ἑλλήνων ]] 
προσλαμβάνω	15.0	vbs. of motion	Acts	17	708	2	91	 [[ προσλαβόμενοι ]] 
πόλις	1.0	community	Acts	17	708	2	101	 [[ πόλιν ]] 
ἐφίστημι	85.0	vbs. of motion	Acts	17	708	2	103	 [[ ἐπιστάντες ]] 
οἰκία	7.0	buildings	Acts	17	708	2	105	 [[ οἰκίᾳ ]] 
προάγω	15.0	vbs. of motion	Acts	17	708	2	109	 [[ προαγαγεῖν ]] 
εἰς	83.0	indeclinable	Acts	17	708	2	110	 [[ εἰς ]] 
δῆμος		community	Acts	17	708	2	112	 [[ δῆμον ]] 
σύρω	15.0	vbs. of motion	Acts	17	708	4	118	 [[ ἔσυρον ]] 
ἐπί	83.0	indeclinable	Acts	17	708	4	123	 [[ ἐπὶ ]] 
οἰκουμένη	1.0	nature	Acts	17	708	5	130	 [[ οἰκουμένην ]] 
ἐνθάδε	83.0	indeclinable	Acts	17	708	5	134	 [[ ἐνθάδε ]] 
πάρειμι	15.0	vbs. of motion	Acts	17	708	5	135	 [[ πάρεισιν ]] 
ἀπέναντι	83.0	indeclinable	Acts	17	708	7	143	 [[ ἀπέναντι ]] 
ταράσσω	16.0	other vbs.	Acts	17	708	9	154	 [[ ἐτάραξαν ]] 
παρά	83.0	indeclinable	Acts	17	708	9	168	 [[ παρὰ ]] 
ἀπολύω	15.0	vbs. of motion	Acts	17	708	9	174	 [[ ἀπέλυσαν ]] 
διά	84.0	indeclinable	Acts	17	708	11	181	 [[ διὰ ]] 
ἐκπέμπω	15.0	vbs. of motion	Acts	17	708	11	183	 [[ ἐξέπεμψαν ]] 
εἰς	83.0	indeclinable	Acts	17	708	11	190	 [[ εἰς ]] 
βέροια	93.0	toponym	Acts	17	708	11	191	 [[ Βέροιαν ]] 
παραγίγνομαι	15.0	vbs. of motion	Acts	17	708	11	193	 [[ παραγενόμενοι ]] 
εἰς	83.0	indeclinable	Acts	17	708	11	194	 [[ εἰς ]] 
συναγωγή	7.0	buildings	Acts	17	708	11	196	 [[ συναγωγὴν ]] 
ἄπειμι	85.0	vbs. of motion	Acts	17	708	11	199	 [[ ἀπῄεσαν ]] 
ἐν	83.0	indeclinable	Acts	17	708	12	206	 [[ ἐν ]] 
θεσσαλονίκη	93.0	toponym	Acts	17	708	12	207	 [[ Θεσσαλονίκῃ ]] 
ἐκ	84.0	indeclinable	Acts	17	708	13	229	 [[ ἐξ ]] 
ἑλληνίς		toponym	Acts	17	708	13	234	 [[ Ἑλληνίδων ]] 
ἀπό	84.0	indeclinable	Acts	17	708	14	247	 [[ ἀπὸ ]] 
θεσσαλονίκη	93.0	toponym	Acts	17	708	14	249	 [[ Θεσσαλονίκης ]] 
ἐν	83.0	indeclinable	Acts	17	708	14	253	 [[ ἐν ]] 
βέροια	93.0	toponym	Acts	17	708	14	255	 [[ Βεροίᾳ ]] 
ὑπό	83.0	indeclinable	Acts	17	708	14	257	 [[ ὑπὸ ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	17	708	14	264	 [[ ἦλθον ]] 
ἐκεῖ	83.0	indeclinable	Acts	17	708	14	265	 [[ κἀκεῖ ]] 
ταράσσω	16.0	other vbs.	Acts	17	708	14	268	 [[ ταράσσοντες ]] 
ἐξαποστέλλω	15.0	vbs. of motion	Acts	17	708	16	277	 [[ ἐξαπέστειλαν ]] 
πορεύομαι	15.0	vbs. of motion	Acts	17	708	16	280	 [[ πορεύεσθαι ]] 
ἕως	84.0	indeclinable	Acts	17	708	16	281	 [[ ἕως ]] 
ἐπί	83.0	indeclinable	Acts	17	708	16	282	 [[ ἐπὶ ]] 
θάλασσα	1.0	nature	Acts	17	708	16	284	 [[ θάλασσαν ]] 
ὑπομένω	85.0	vbs. of motion	Acts	17	708	17	285	 [[ ὑπέμεινάν ]] 
ἐκεῖ	83.0	indeclinable	Acts	17	708	17	293	 [[ ἐκεῖ ]] 
καθίστημι		other vbs.	Acts	17	708	19	297	 [[ καθιστάνοντες ]] 
ἄγω	15.0	other vbs.	Acts	17	708	19	300	 [[ ἤγαγον ]] 
ἕως	84.0	indeclinable	Acts	17	708	19	301	 [[ ἕως ]] 
ἀθῆναι	93.0	toponym	Acts	17	708	19	302	 [[ Ἀθηνῶν ]] 
πρός	83.0	indeclinable	Acts	17	708	20	306	 [[ πρὸς ]] 
ἔρχομαι	15.0	vbs. of motion	Acts	17	708	20	315	 [[ ἔλθωσιν ]] 
πρός	83.0	indeclinable	Acts	17	708	20	316	 [[ πρὸς ]] 
ἔξειμι		vbs. of motion	Acts	17	708	20	318	 [[ ἐξῄεσαν ]] 
ἐν	83.0	indeclinable	Acts	17	708	21	320	 [[ Ἐν ]] 
ἀθῆναι	93.0	toponym	Acts	17	708	21	323	 [[ Ἀθήναις ]] 
ἐκδέχομαι	85.0	other vbs.	Acts	17	708	21	324	 [[ ἐκδεχομένου ]] 
ἐν	83.0	indeclinable	Acts	17	708	21	332	 [[ ἐν ]] 
πόλις	1.0	community	Acts	17	708	21	338	 [[ πόλιν ]] 
ἐν	83.0	indeclinable	Acts	17	708	23	343	 [[ ἐν ]] 
συναγωγή	7.0	buildings	Acts	17	708	23	345	 [[ συναγωγῇ ]] 
ἐν	83.0	indeclinable	Acts	17	708	23	352	 [[ ἐν ]] 
ἀγορά		buildings	Acts	17	708	23	354	 [[ ἀγορᾷ ]] 
κατά	83.0	indeclinable	Acts	17	708	23	355	 [[ κατὰ ]] 
πρός	83.0	indeclinable	Acts	17	708	23	358	 [[ πρὸς ]] 
συμβάλλω	15.0	vbs. of motion	Acts	17	708	24	370	 [[ συνέβαλλον ]] 
ξένος		community	Acts	17	708	26	384	 [[ Ξένων ]] 
ἐπί	83.0	indeclinable	Acts	17	708	27	400	 [[ ἐπὶ ]] 
ἄγω	15.0	other vbs.	Acts	17	708	27	404	 [[ ἤγαγον ]] 
ὑπό	83.0	indeclinable	Acts	17	708	29	413	 [[ ὑπὸ ]] 
ξενίζω		vbs. of motion	Acts	17	708	30	418	 [[ ξενίζοντα ]] 
εἰσφέρω	15.0	other vbs.	Acts	17	708	30	421	 [[ εἰσφέρεις ]] 
εἰς	83.0	indeclinable	Acts	17	708	30	422	 [[ εἰς ]] 
ἀθηναῖος	93.0	toponym	Acts	17	708	32	434	 [[ Ἀθηναῖοι ]] 
ἐπιδημέω	85.0	vbs. of motion	Acts	17	708	32	439	 [[ ἐπιδημοῦντες ]] 
ξένος		community	Acts	17	708	32	440	 [[ ξένοι ]] 
εἰς	83.0	indeclinable	Acts	17	708	32	441	 [[ εἰς ]] 
ἵστημι	85.0	vbs. of motion	Acts	17	708	33	453	 [[ Σταθεὶς ]] 
ἐν	83.0	indeclinable	Acts	17	708	33	456	 [[ ἐν ]] 
μέσος	83.0	indeclinable	Acts	17	708	33	457	 [[ μέσῳ ]] 
ἀθηναῖος	93.0	toponym	Acts	17	708	34	463	 [[ Ἀθηναῖοι ]] 
κατά	83.0	indeclinable	Acts	17	708	34	464	 [[ κατὰ ]] 
διέρχομαι	15.0	vbs. of motion	Acts	17	708	35	471	 [[ διερχόμενος ]] 
ἐν	83.0	indeclinable	Acts	17	708	35	481	 [[ ἐν ]] 
κόσμος	1.0	nature	Acts	17	708	38	500	 [[ κόσμον ]] 
κόσμος	1.0	nature	Acts	17	708	38	500	 [[ κόσμον ]] 
κόσμος	1.0	nature	Acts	17	708	38	500	 [[ κόσμον ]] 
κόσμος	1.0	nature	Acts	17	708	38	500	 [[ κόσμον ]] 
ἐν	83.0	indeclinable	Acts	17	708	38	504	 [[ ἐν ]] 
οὐρανός	1.0	nature	Acts	17	708	38	507	 [[ οὐρανοῦ ]] 
γῆ	1.0	nature	Acts	17	708	38	509	 [[ γῆς ]] 
ἐν	83.0	indeclinable	Acts	17	708	38	513	 [[ ἐν ]] 
ναός	7.0	buildings	Acts	17	708	38	515	 [[ ναοῖς ]] 
κατοικέω	85.0	vbs. of motion	Acts	17	708	38	516	 [[ κατοικεῖ ]] 
ὑπό	83.0	indeclinable	Acts	17	708	38	519	 [[ ὑπὸ ]] 
ἐκ	84.0	indeclinable	Acts	17	708	39	537	 [[ ἐξ ]] 
κατοικέω	85.0	vbs. of motion	Acts	17	708	39	542	 [[ κατοικεῖν ]] 
ἐπί	83.0	indeclinable	Acts	17	708	39	543	 [[ ἐπὶ ]] 
γῆ	1.0	nature	Acts	17	708	39	547	 [[ γῆς ]] 
ὁροθεσία	80.0	nature	Acts	17	708	39	553	 [[ ὁροθεσίας ]] 
κατοικία	85.0	buildings	Acts	17	708	39	555	 [[ κατοικίας ]] 
μακράν	83.0	indeclinable	Acts	17	708	39	571	 [[ μακρὰν ]] 
ἀπό	84.0	indeclinable	Acts	17	708	39	572	 [[ ἀπὸ ]] 
ἐν	83.0	indeclinable	Acts	17	708	41	578	 [[ ἐν ]] 
κινέω	15.0	vbs. of motion	Acts	17	708	41	583	 [[ κινούμεθα ]] 
πανταχοῦ	83.0	indeclinable	Acts	17	708	45	638	 [[ πανταχοῦ ]] 
ἵστημι	85.0	vbs. of motion	Acts	17	708	46	642	 [[ ἔστησεν ]] 
ἐν	83.0	indeclinable	Acts	17	708	46	644	 [[ ἐν ]] 
οἰκουμένη	1.0	nature	Acts	17	708	46	649	 [[ οἰκουμένην ]] 
ἐν	83.0	indeclinable	Acts	17	708	46	650	 [[ ἐν ]] 
ἐν	83.0	indeclinable	Acts	17	708	46	652	 [[ ἐν ]] 
ἀνίστημι	15.0	vbs. of motion	Acts	17	708	46	659	 [[ ἀναστήσας ]] 
ἐκ	84.0	indeclinable	Acts	17	708	46	661	 [[ ἐκ ]] 
περί	83.0	indeclinable	Acts	17	708	50	676	 [[ περὶ ]] 
ἐξέρχομαι	15.0	vbs. of motion	Acts	17	708	51	684	 [[ ἐξῆλθεν ]] 
ἐκ	84.0	indeclinable	Acts	17	708	51	685	 [[ ἐκ ]] 
μέσος	83.0	indeclinable	Acts	17	708	51	686	 [[ μέσου ]] 
ἐν	83.0	indeclinable	Acts	17	708	52	695	 [[ ἐν ]] 
ἀρεοπαγίτης		toponym	Acts	17	708	52	700	 [[ Ἀρεοπαγίτης ]] 
χωρίζω	85.0	vbs. of motion	Acts	18	537	0	3	Μετὰ ταῦτα χωρισθεὶς [[ χωρισθεὶς ]] τῶν Ἀθηνῶν ἦλθεν
ἐκ	84.0	indeclinable	Acts	18	537	0	4	ταῦτα χωρισθεὶς ἐκ [[ ἐκ ]] Ἀθηνῶν ἦλθεν εἰς
